comparison,medium,time,agitation,compound,genus,log2FoldChange,stat,padj,sig_padj0.05,sig_padj0.01
GAM_t0_Static_CGA,GAM,0,Static,CGA,Subdoligranulum,-5.903707227814598,-3.597816683715074,0.016847232009723,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Sutterella,-0.8588394756264524,-3.765700845684753,0.016847232009723,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Eggerthella,-5.848110029979553,-3.417696149462478,0.02033908842884321,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Raoultibacter,-5.756536966440589,-3.3616358156149873,0.02033908842884321,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Senegalimassilia,-5.7955022709158035,-3.2354447018423618,0.02550521576845637,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Butyricimonas,-5.529315261125369,-3.175095316449035,0.02621277579434961,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Hydrogenoanaerobacterium,2.0582885022317856,3.1176665307600744,0.02734333942734422,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Sporobacter,-5.453099806982988,-3.070451787861704,0.02805274373626716,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Collinsella,-1.3107249106594625,-3.0308434916819165,0.0284516892052392,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Megasphaera,-5.341507266341237,-2.9448565716908917,0.03392596249640801,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Phocaeicola,-0.5390176822702816,-2.8786306922231,0.038125094361914,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Duodenibacillus,-5.206403341375687,-2.7463675587579863,0.04264084931972579,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Hespellia,1.462408330222122,2.771463994402756,0.04264084931972579,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Massilimicrobiota,-5.143035717632808,-2.7428122746941317,0.04264084931972579,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Mitsuokella,-5.2308713578922665,-2.7531697965740944,0.04264084931972579,TRUE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Mogibacterium,-4.975424834745582,-2.5646630496540173,0.06777490333535935,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Parabacteroides,-0.7171032763435053,-2.4069238582285144,0.0993641163072119,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Bacteroides,-0.3627338271621741,-1.910712062679769,0.30105212402351467,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Bifidobacterium,2.3268860677780157,1.864592057767231,0.3111930348374265,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Hungateiclostridium,0.5870570235815892,1.787576939775894,0.35243865052475976,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Ruminococcus,0.3776322774502539,1.7379937372583305,0.35967713819197383,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Coprococcus,-0.17157763352519623,-1.6898047219860557,0.3679420531719132,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Acidaminococcus,-0.670129508995649,-1.5164044516930106,0.4330415421624138,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Blautia,-0.17607181423860932,-1.5063608496299126,0.4330415421624138,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Faecalibacterium,-0.1251681119918447,-1.407273449187577,0.4831633379308724,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Ihubacter,-4.635300594625826,-1.401534005749025,0.4831633379308724,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Alistipes,-0.4586500991817642,-1.2954339102234596,0.5528420717962437,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Catenibacterium,-0.4295392328879389,-1.3104044424379828,0.5528420717962437,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Pseudoflavonifractor,-4.286407064038905,-1.2262190532673332,0.5637123555556506,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Erysipelatoclostridium,-1.2374481275093057,-1.1530536246999608,0.5681147685822745,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Clostridium,-0.2331189031644492,-0.5553312168902246,0.8576160092140445,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Faecalimonas,-0.10029543609764356,-0.4630468632969154,0.8888122569272922,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Mediterraneibacter,-0.0549292837605702,-0.381544226688108,0.9460761967123754,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Adlercreutzia,-0.1898452638876604,-0.35580139374353387,0.9578534919158976,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Dorea,-0.01772327876716928,-0.09392794945570691,0.9619830807964584,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Faecalicatena,-0.01454808814608426,-0.0910088531679592,0.9619830807964584,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Faecalitalea,-0.0974276026045928,-0.08440514734628124,0.9619830807964584,FALSE,FALSE
GAM_t0_Static_CGA,GAM,0,Static,CGA,Prevotella,-0.05311618872704941,-0.29624277459601367,0.9619830807964584,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Phocaeicola,0.5099289634468559,4.387012497988254,0.00127559189600234,TRUE,TRUE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Alistipes,0.7293779302219213,4.108549453106818,0.00147316223351561,TRUE,TRUE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Dorea,-0.435312649020119,-4.196596047098813,0.00147316223351561,TRUE,TRUE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Parabacteroides,0.6081429375756948,3.9133220930719586,0.0025262206074073,TRUE,TRUE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Coprococcus,-0.3167694678401517,-3.2146439303509298,0.02899462524107356,TRUE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Prevotella,0.3753003183755006,3.119349475250095,0.03353140603511025,TRUE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Erysipelatoclostridium,1.0560911467383858,2.7261902900217123,0.08889719310554653,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Bifidobacterium,0.736986369166324,2.4393840287743624,0.18145199726604003,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Ruminococcus,-0.3413651683396752,-2.1120354573676545,0.32082152550866966,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Clostridium,0.5381926298807591,2.02692506932012,0.338312747712293,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Collinsella,-0.668094902857752,-1.9667720438834593,0.3641502771198962,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Raoultibacter,5.656545582446057,1.866221634530239,0.4048911965572952,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Bacteroides,0.18987836903305944,1.7080693795842523,0.4867689140465925,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Catenibacterium,0.5111757235150742,1.6387971318986967,0.5101809405094809,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Massilimicrobiota,5.155430387661315,1.5937045194417503,0.5101809405094809,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Hungateiclostridium,-0.4603460608312034,-1.4108355982846297,0.6193838657568226,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Mitsuokella,2.1864225199292138,1.3885335334030853,0.6193838657568226,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Senegalimassilia,-0.7580949544259719,-1.2651885513932493,0.6718886984647834,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Duodenibacillus,1.8251911711964184,1.1042362538959185,0.7253554435698669,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Eggerthella,1.8388863033949088,1.1152312460619782,0.7253554435698669,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Enterorhabdus,-4.140449602361796,-1.0492501175259834,0.7253554435698669,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Faecalitalea,1.1835268005973152,1.137739864330728,0.7253554435698669,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Acidaminococcus,-0.28988555240105,-0.9568749335565956,0.751759453738903,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Mogibacterium,-3.9526542114542664,-1.0002958271933502,0.751759453738903,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Sporobacter,1.642541589485402,0.981939592960662,0.751759453738903,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Hydrogenoanaerobacterium,1.8194752930137164,0.7253247302682762,0.8436463810420662,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Subdoligranulum,0.7097656456868348,0.587344448043947,0.8551869567744479,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Sutterella,0.1283114521313183,0.5634106135486983,0.8597329674187981,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Hespellia,0.9852596681605622,0.5173774418892455,0.8648544513662729,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Ihubacter,1.3102318951119745,0.5133084694879823,0.8648544513662729,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Megasphaera,1.213336319989032,0.46724877976546864,0.8996927927697801,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Adlercreutzia,-0.15754116845921007,-0.3398385563123701,0.9009343226243112,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Blautia,0.0308465831846895,0.38412843516038125,0.9009343226243112,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Faecalibacterium,-0.0265079902224129,-0.31415161884719517,0.9009343226243112,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Faecalimonas,-0.0686071426245333,-0.3660110556791637,0.9009343226243112,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Mediterraneibacter,-0.04490755172206732,-0.43898353001070745,0.9009343226243112,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Faecalicatena,-0.0392339353365599,-0.25515267465604236,0.9265072276492508,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Butyricimonas,0.8786467410756703,0.2364795882730117,0.9277866067498604,FALSE,FALSE
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Pseudoflavonifractor,-0.7355128984276691,-0.1947636006135233,0.9385916011507864,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Faecalibacterium,0.5221715110762457,5.714581874530682,1.2756994530782112e-6,TRUE,TRUE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Butyricimonas,-7.1766058963354205,-4.881280774966002,4.075429891985255e-5,TRUE,TRUE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Faecalitalea,7.103815278053007,4.899713129521847,4.075429891985255e-5,TRUE,TRUE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Alistipes,-0.9050034579047304,-4.310976425210993,4.7135218217895326e-4,TRUE,TRUE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Enterorhabdus,-6.0585246457574256,-3.8503247026884817,0.00273670294365896,TRUE,TRUE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Mediterraneibacter,0.3502482255978978,3.468854124908547,0.01010520802817136,TRUE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Adlercreutzia,-0.6827261636712165,-3.2371943841588933,0.02000356322909852,TRUE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Collinsella,-1.0115481709140208,-2.885551131827912,0.05665570297722894,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Faecalicatena,0.4211209419660035,2.6504606376821847,0.08924423631390592,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Catenibacterium,0.500474500338618,2.1041815602279614,0.27347086934352327,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Faecalimonas,0.5528132309885248,2.0406396017936914,0.2993283055024012,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Pseudoflavonifractor,-0.6168052769006818,-1.588003286141861,0.5663099626531448,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Hespellia,0.6293412824249813,1.4183485978496542,0.6989830159749777,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Hungateiclostridium,-0.7080647651379551,-1.3692360658418825,0.6989830159749777,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Mogibacterium,-0.22327196523047615,-1.3394887300075549,0.6989830159749777,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Ruminococcus,0.20395597339834615,1.3698931902820424,0.6989830159749777,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Blautia,0.1017690698509958,1.1683700185986383,0.7906116516712495,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Parabacteroides,-0.2613440515700765,-1.2384741476625325,0.7906116516712495,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Subdoligranulum,-4.287271121086541,-1.0909441523100225,0.7983626268055551,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Prevotella,0.20511992402490797,1.0619693618405304,0.815535437745441,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Coprococcus,0.0853809110980169,1.0259640497786475,0.820400331332533,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Sutterella,0.12523376075680326,0.9497691865767828,0.8449936258739122,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Megasphaera,0.48442556261634306,0.8929739640050165,0.8986885294658358,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Eggerthella,-0.2983246728192269,-0.8758008489544511,0.9008241118536094,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Mitsuokella,0.8537641744144115,0.7503870704008728,0.9008241118536094,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Senegalimassilia,-0.4130247777736574,-0.8524112038784881,0.9008241118536094,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Bacteroides,-0.08368390988868198,-0.5637556778693836,0.9535455716417652,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Sporobacter,-0.7310752794841731,-0.6206975571805683,0.9535455716417652,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Acidaminococcus,0.04656894702564779,0.5107556722950054,0.9604671464838896,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Hydrogenoanaerobacterium,-1.1116875285898886,-0.42522724518006233,0.9604671464838896,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Massilimicrobiota,0.96830995669193,0.36034094366011354,0.9751915264286138,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Phocaeicola,-0.05680127013623987,-0.35835028641560834,0.9751915264286138,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Bifidobacterium,0.0503372671493895,0.05924732128337433,0.9923504048696306,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Clostridium,-0.07369523997339118,-0.29862957267920603,0.9923504048696306,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Dorea,0.02605779713128235,0.23902707771880904,0.9923504048696306,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Duodenibacillus,0.11203900896940017,0.25271570641072677,0.9923504048696306,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Erysipelatoclostridium,0.6140916879181921,0.30280017997468145,0.9923504048696306,FALSE,FALSE
GAM_t24_Static_CGA,GAM,24,Static,CGA,Ihubacter,0.03068619922511764,0.0810165759856066,0.9923504048696306,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Ruminococcus,-0.8765526488097182,-7.20597932469996,6.973005846746268e-11,TRUE,TRUE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Citrobacter,-21.54290919756197,-5.5098968828195645,2.172216025995999e-6,TRUE,TRUE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Prevotella,-0.6114016970475491,-2.653695762792243,0.30645019852009847,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Dorea,0.19008981860206725,2.235294775185599,0.6146316692104367,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Acidaminococcus,0.18547698056439063,1.876361317422512,0.7333287580902328,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Hespellia,1.0133389092842937,2.0172770990152773,0.7333287580902328,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Adlercreutzia,0.02091009406138665,0.08728814501546064,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Alistipes,0.05607989229403761,0.34902679085732424,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Bacteroides,-0.01115427318176913,-0.08518345544514516,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Bifidobacterium,1.4497154907167622,1.2123016400277609,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Blautia,0.07112490939887947,0.6152756519058036,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Butyricimonas,-0.16274415632159825,-0.15563641612966128,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Catenibacterium,-0.05767504370452561,-0.1956371621424148,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Clostridium,0.15124722684030936,0.8193347080956416,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Collinsella,0.2756797987883649,0.9546593528249012,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Coprococcus,0.01973917719006747,0.22735317302734367,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Duodenibacillus,0.33261781766063364,0.27930078757743365,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Eggerthella,0.07938724006268677,0.1866084672769282,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Enterorhabdus,-0.4688260431607475,-0.2426798683365126,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Erysipelatoclostridium,-0.2108321589619218,-0.12275671322042124,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Faecalibacterium,0.08212076527623291,0.8420725286611377,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Faecalicatena,0.09805163042683802,0.851824911988595,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Faecalimonas,0.00753334296738192,0.07126179155557126,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Faecalitalea,1.494020665876158,0.4244714315761646,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Hungateiclostridium,-0.19871939932095775,-0.5177934570498364,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Hydrogenoanaerobacterium,0.4513505890067295,0.16781625527202862,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Ihubacter,-0.25593667146604976,-0.6467749801654067,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Massilimicrobiota,-0.3774376745849832,-0.09977907735756054,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Mediterraneibacter,0.00744202367234142,0.10204588812398496,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Megasphaera,-0.2908470128961961,-0.24413334723115415,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Mitsuokella,-0.6966679820867385,-0.5179746467728972,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Mogibacterium,-0.02388721693853025,-0.16589565826618397,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Parabacteroides,0.05991516083570807,0.4698603169339009,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Phocaeicola,0.14681722533895647,0.8231826101957432,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Pseudoflavonifractor,-0.0755151274854878,-0.2973579556644935,0.9851288186241598,FALSE,FALSE
GAM_t24_Stirred_CGA,GAM,24,Stirred,CGA,Raoultibacter,4.816825721537667,1.2279544129636333,0.9851288186241598,FALSE,FALSE
